1549,4998,249,69
1550,1140,246,69
1551,221,203,60
1552,6900,327,85
1553,1169,175,55
1554,4426,183,56
1555,8187,246,69
1556,826,249,69
1557,114,201,60
1558,6454,205,61
1559,3774,187,57
1560,3528,246,69
1561,3204,192,58
1562,6497,246,69
1563,393,73,34
1564,8208,295,79
1565,7413,246,69
1566,208,249,69
1567,6832,427,105
1568,8506,248,69
1569,3981,203,60
1570,6491,216,63
1571,6888,249,69
1572,3439,350,90
1573,4625,238,67
1574,2633,244,68
1575,6,249,69
1576,2576,204,60
1577,5192,243,68
1578,6686,318,83
1579,146,141,48
1580,6606,442,108
1581,9247,389,97
1582,9599,91,38
1583,8469,299,79
1584,9045,213,62
1585,2397,117,43
1586,76,243,68
1587,7126,172,54
1588,629,219,63
1589,34,116,43
1590,6610,249,69
1591,7390,243,68
1592,4287,205,61
1593,3952,228,65
1594,2435,127,45
1595,385,243,68
1596,5177,248,69
1597,663,156,51
1598,8840,247,69
1599,3616,282,76
1600,5232,249,69
1601,4200,75,35
1602,1640,225,65
1603,2234,180,56
1604,3,219,63
1605,1667,55,31
1606,3542,245,69
1607,210,246,69
1608,7099,109,41
1609,5136,242,68
1610,2614,308,81
1611,4052,246,69
1612,42,278,75
1613,8547,499,119
1614,44,219,63
1615,7934,95,39
1616,3736,216,63
1617,3465,249,69
1618,10,249,69
1619,4364,249,69
1620,3369,249,69
1621,7404,247,69
1622,1096,499,119
1623,1763,247,69
1624,5886,248,69
1625,2540,245,69
1626,20,248,69
1627,2537,249,69
1628,9,234,66
1629,105,249,69
1630,8996,469,113
1631,7528,211,62
1632,2769,230,66
1633,3253,213,62
1634,2621,246,69
1635,3460,249,69
1636,865,231,66
1637,689,192,58
1638,2009,168,53
1639,6202,247,69
1640,6521,244,68
1641,2384,30,26
1642,1819,467,113
1643,8887,231,66
1644,1719,249,69
1645,2847,240,68
1646,11,237,67
1647,8412,212,62
1648,7258,226,65
1649,110,240,68
1650,5081,162,52
1651,2031,249,69
1652,185,151,50
1653,3855,206,61
1654,1475,236,67
1655,6209,247,69
1656,4820,245,69
1657,14,248,69
1658,690,438,107
1659,3191,170,54
1660,4,249,69
1661,12,249,69
1662,2441,378,95
1663,3516,241,68
1664,1880,160,52
1665,4960,248,69
1666,1436,248,69
1667,219,222,64
1668,7340,112,42
1669,77,246,69
1670,294,251,70
1671,1821,12,22
1672,213,230,66
1673,9508,237,67
1674,1870,215,63
1675,56,232,66
1676,4005,249,69
1677,2362,248,69
1678,25,249,69
1679,2184,227,65
1680,5854,248,69
1681,3819,248,69
1682,1031,115,43
1683,4192,247,69
1684,2737,137,47
1685,1706,161,52
1686,3585,44,28
1687,3013,130,46
1688,855,219,63
1689,202,144,48
1690,42,247,69
1691,273,160,52
1692,949,182,56
1693,6604,241,68
1694,5164,244,68
1695,6774,226,65
1696,1990,232,66
1697,3871,114,42
1698,405,245,69
1699,8717,144,48
1700,9863,241,68
1701,1662,202,60
1702,327,388,97
1703,1096,229,65
1704,2257,229,65
1705,349,217,63
1706,4516,241,68
1707,506,439,107
1708,9715,249,69
1709,1062,153,50
1710,973,248,69
1711,354,121,44
1712,3416,75,35
1713,2640,98,39
1714,56,232,66
1715,2488,249,69
1716,6218,297,79
1717,4275,415,103
1718,7256,450,110
1719,1860,242,68
1720,1992,195,59
1721,7307,248,69
1722,9074,249,69
1723,86,363,92
1724,125,236,67
1725,4129,235,67
1726,3095,54,30
1727,290,248,69
1728,3965,167,53
1729,8375,156,51
1730,158,235,67
1731,5781,310,82
1732,991,235,67
1733,7610,248,69
1734,1547,243,68
1735,2381,44,28
1736,8285,241,68
1737,8963,8,21
1738,1738,249,69
1739,6416,219,63
1740,1996,232,66
1741,8739,494,118
1742,722,249,69
1743,191,285,77
1744,6045,249,69
1745,3495,292,78
1746,2132,241,68
1747,6500,106,41
1748,5776,167,53
1749,8685,248,69
1750,9536,235,67
1751,9638,276,75
1752,5731,345,89
1753,5618,247,69
1754,9260,213,62
1755,4774,236,67
1756,9772,190,58
1757,1653,245,69
1758,5257,216,63
1759,225,223,64
1760,3445,133,46
1761,1602,249,69
1762,76,247,69
1763,6624,35,27
1764,7732,126,45
1765,9781,17,23
1766,275,430,106
1767,5515,324,84
1768,8087,225,65
1769,83,10,22
1770,19,101,40
1771,733,249,69
1772,1617,170,54
1773,801,248,69
1774,445,234,66
1775,3895,87,37
1776,265,249,69
1777,6974,246,69
1778,507,181,56
1779,73,249,69
1780,1559,249,69
1781,9113,212,62
1782,21,157,51
1783,2228,364,92
1784,359,211,62
1785,6406,246,69
1786,1114,249,69
1787,637,137,47
1788,5435,218,63
1789,7253,371,94
1790,9046,228,65
1791,5397,249,69
1792,2445,208,61
1793,1241,147,49
1794,479,233,66
1795,6603,196,59
1796,2507,109,41
1797,266,215,63
1798,2158,189,57
1799,2295,181,56
1800,349,245,69
1801,7555,221,64
1802,1190,248,69
1803,600,249,69
1804,4165,249,69
1805,7,200,60
1806,3211,120,44
1807,4967,249,69
1808,1047,249,69
1809,5918,216,63
1810,2336,205,61
1811,210,448,109
1812,1220,244,68
1813,2689,72,34
1814,8573,480,116
1815,2083,249,69
1816,737,242,68
1817,3866,195,59
1818,1948,11,22
1819,4724,249,69
1820,9061,152,50
1821,4593,220,64
1822,2118,238,67
1823,3295,100,40
1824,1883,241,68
1825,993,315,83
1826,8457,231,66
1827,7919,245,69
1828,5637,236,67
1829,60,168,53
1830,1603,218,63
1831,6143,173,54
1832,7182,236,67
1833,767,244,68
1834,711,404,100
1835,1370,246,69
1836,4421,249,69
1837,5348,248,69
1838,1804,243,68
1839,8059,21,24
1840,4135,247,69
1841,5844,210,62
1842,4374,178,55
1843,6820,236,67
1844,40,291,78
1845,80,230,66
1846,1803,3,20
1847,153,245,69
1848,743,237,67
1849,3085,217,63
1850,1249,329,85
1851,5569,249,69
1852,9255,227,65
1853,191,238,67
1854,6042,249,69
1855,575,235,67
1856,589,497,119
1857,9552,294,78
1858,4263,77,35
1859,965,149,49
1860,4904,237,67
1861,281,248,69
1862,682,244,68
1863,1532,218,63
1864,4556,369,93
1865,38,249,69
1866,7414,78,35
1867,17,56,31
1868,783,247,69
1869,441,249,69
1870,414,232,66
1871,2226,232,66
1872,1958,231,66
1873,1150,249,69
1874,637,183,56
1875,6397,380,96
1876,15,411,102
1877,52,244,68
1878,613,230,66
1879,6657,324,84
1880,1592,254,70
1881,8829,245,69
1882,4543,440,108
1883,70,383,96
1884,221,244,68
1885,9993,241,68
1886,5267,228,65
1887,6105,248,69
1888,8372,248,69
1889,666,248,69
1890,5759,249,69
1891,131,88,37
1892,4,247,69
1893,72,245,69
1894,4003,288,77
1895,318,249,69
1896,5882,248,69
1897,819,232,66
1898,87,240,68
1899,1515,246,69
1900,4165,238,67
1901,3329,239,67
1902,7304,240,68
1903,2849,107,41
1904,2239,93,38
1905,8675,246,69
1906,7028,249,69
1907,6,22,24
1908,488,249,69
1909,130,27,25
1910,9841,244,68
1911,7637,116,43
1912,1592,248,69
1913,400,226,65
1914,2683,204,60
1915,5141,248,69
1916,9346,244,68
1917,2797,58,31
1918,4184,249,69
1919,3494,248,69
1920,7108,219,63
1921,1200,165,53
1922,3166,240,68
1923,2849,100,40
1924,2126,184,56
1925,3915,231,66
1926,8518,224,64
1927,451,242,68
1928,4277,236,67
1929,6443,247,69
1930,9691,220,64
1931,1087,389,97
1932,6531,21,24
1933,5970,231,66
1934,8278,240,68
1935,3241,120,44
1936,7756,313,82
1937,1887,232,66
1938,753,412,102
1939,490,137,47
1940,3655,35,27
1941,335,218,63
1942,1163,238,67
1943,7119,474,114
1944,6247,182,56
1945,260,103,40
1946,277,226,65
1947,5272,426,105
1948,1144,224,64
1949,1795,246,69
1950,7343,469,113
1951,9906,131,46
1952,8056,234,66
1953,328,247,69
1954,1539,237,67
1955,8028,478,115
1956,566,249,69
1957,2690,207,61
1958,2142,240,68
1959,3164,245,69
1960,1,144,48
1961,8,248,69
1962,414,124,44
1963,191,216,63
1964,612,212,62
1965,6058,249,69
1966,2956,104,40
1967,6994,232,66
1968,414,249,69
1969,3690,202,60
1970,1667,223,64
1971,3378,184,56
1972,3327,249,69
1973,457,249,69
1974,2086,106,41
1975,825,230,66
1976,2389,243,68
1977,3892,163,52
1978,34,118,43
1979,496,244,68
1980,978,488,117
1981,1590,24,24
1982,5912,246,69
1983,852,421,104
1984,609,286,77
1985,3100,180,56
1986,1578,248,69
1987,841,425,105
1988,540,224,64
1989,1,164,52
1990,722,244,68
1991,206,121,44
1992,3524,114,42
1993,1922,182,56
1994,2684,178,55
1995,8847,54,30
1996,4231,241,68
1997,4567,235,67
1998,3234,411,102
1999,1491,70,34
2000,7323,361,92
2001,2109,245,69
2002,57,127,45
2003,490,244,68
2004,584,246,69
2005,9597,223,64
2006,2577,248,69
2007,658,249,69
2008,7728,161,52
2009,5503,237,67
2010,1186,165,53
2011,494,474,114
2012,5,284,76
2013,1670,204,60
2014,7301,90,38
2015,1557,149,49
2016,5275,27,25
2017,9170,84,36
2018,3502,247,69
2019,96,51,30
2020,1577,249,69
2021,1105,294,78
2022,380,204,60
2023,9893,249,69
2024,742,132,46
2025,2167,195,59
2026,1756,165,53
2027,3603,233,66
2028,3301,249,69
2029,4,234,66
2030,6279,236,67
2031,195,220,64
2032,661,249,69
2033,990,33,26
2034,731,236,67
2035,4501,175,55
2036,2291,495,119
2037,3145,172,54
2038,3374,212,62
2039,5419,28,25
2040,853,247,69
2041,2103,152,50
2042,7712,249,69
2043,198,231,66
2044,39,248,69
2045,7677,26,25
2046,3114,249,69
2047,1353,70,34
2048,115,168,53
2049,4260,239,67
2050,70,242,68
2051,12,212,62
2052,1032,203,60
2053,504,290,78
2054,208,396,99
2055,5535,234,66
2056,246,247,69
2057,184,249,69
2058,655,245,69
2059,2323,243,68
2060,1760,240,68
2061,261,433,106
2062,1355,219,63
2063,6106,229,65
2064,402,233,66
2065,6975,245,69
2066,5656,8,21
2067,6877,249,69
2068,2037,249,69
2069,9297,202,60
2070,1,150,50
2071,4,248,69
2072,8193,248,69
2073,357,248,69
2074,1720,173,54
2075,2189,50,30
2076,6,191,58
2077,6408,238,67
2078,217,205,61
2079,7213,241,68
2080,3,164,52
2081,3777,113,42
2082,2996,232,66
2083,6893,483,116
2084,2420,85,37
2085,3396,224,64
2086,2527,200,60
2087,4213,236,67
2088,5494,46,29
2089,3173,248,69
2090,2475,249,69
2091,9582,221,64
2092,4213,99,39
2093,8014,89,37
2094,1306,127,45
2095,176,239,67
2096,1841,129,45
2097,181,431,106
2098,344,405,101
2099,9292,170,54
2100,5677,214,62
2101,278,245,69
2102,207,70,34
2103,4335,265,73
2104,4127,246,69
2105,13,248,69
2106,612,249,69
2107,4217,282,76
2108,6209,214,62
2109,4642,248,69
2110,837,72,34
2111,2658,148,49
2112,3021,183,56
2113,4673,137,47
2114,3640,181,56
2115,1609,240,68
2116,378,210,62
2117,3689,242,68
2118,1386,245,69
2119,448,249,69
2120,2323,246,69
2121,222,141,48
2122,624,87,37
2123,3773,249,69
2124,1138,244,68
2125,330,192,58
2126,108,160,52
2127,1114,181,56
2128,1128,249,69
2129,1423,354,90
2130,4345,105,41
2131,844,27,25
2132,1121,284,76
2133,325,154,50
2134,250,238,67
2135,5047,187,57
2136,3868,20,24
2137,1280,4,20
2138,4178,421,104
2139,8069,447,109
2140,687,249,69
2141,3589,240,68
2142,5863,342,88
2143,1,249,69
2144,8812,239,67
2145,13,200,60
2146,232,243,68
2147,1987,227,65
2148,450,192,58
2149,334,240,68
2150,1,277,75
2151,9864,191,58
2152,5494,241,68
2153,2391,238,67
2154,1008,238,67
2155,1338,207,61
2156,2130,405,101
2157,8615,246,69
2158,7856,348,89
2159,1044,54,30
2160,961,241,68
2161,1790,230,66
2162,4449,8,21
2163,8686,256,71
2164,2338,248,69
2165,567,226,65
2166,9932,246,69
2167,116,131,46
2168,3325,202,60
2169,158,278,75
2170,9454,226,65
2171,2136,233,66
2172,1980,238,67
2173,4295,242,68
2174,1030,435,107
2175,245,190,58
2176,1060,207,61
2177,67,468,113
2178,1910,249,69
2179,7406,321,84
2180,151,249,69
2181,1596,248,69
2182,1052,223,64
2183,7250,289,77
2184,85,432,106
2185,6144,249,69
2186,2089,246,69
2187,2425,290,78
2188,3978,248,69
2189,519,378,95
2190,146,239,67
2191,3261,232,66
2192,8962,181,56
2193,1830,238,67
2194,4289,244,68
2195,893,105,41
2196,1455,159,51
2197,7841,155,51
2198,376,132,46
2199,3547,244,68
2200,5018,239,67
2201,1147,248,69
2202,3840,54,30
2203,39,246,69
2204,9363,244,68
2205,386,249,69
2206,4314,113,42
2207,2741,198,59
2208,1672,377,95
2209,9637,249,69
2210,548,244,68
2211,6889,196,59
2212,9357,146,49
2213,961,248,69
2214,2048,296,79
2215,1896,248,69
2216,780,108,41
2217,1030,285,77
2218,3526,239,67
2219,207,210,62
2220,4296,242,68
2221,4150,243,68
2222,93,248,69
2223,8284,224,64
2224,129,283,76
2225,3111,241,68
2226,297,238,67
2227,8947,248,69
2228,107,245,69
2229,871,213,62
2230,243,140,48
2231,4979,234,66
2232,2432,249,69
2233,1040,249,69
2234,1584,230,66
2235,4131,249,69
2236,6230,244,68
2237,1296,266,73
2238,2017,245,69
2239,1442,211,62
2240,263,351,90
2241,7975,242,68
2242,1022,38,27
2243,2142,235,67
2244,90,121,44
2245,9253,246,69
2246,2275,172,54
2247,4466,417,103
2248,4739,464,112
2249,27,249,69
2250,1985,162,52
2251,180,246,69
2252,9404,226,65
2253,133,235,67
2254,5669,225,65
2255,9410,311,82
2256,1771,8,21
2257,568,133,46
2258,4929,158,51
2259,232,88,37
2260,2002,248,69
2261,13,327,85
2262,6023,156,51
2263,7801,229,65
2264,4674,346,89
2265,2973,248,69
2266,3812,169,53
2267,1285,203,60
2268,263,229,65
2269,1,311,82
2270,9048,430,106
2271,6704,239,67
2272,6949,249,69
2273,115,216,63
2274,5574,245,69
2275,1069,247,69
2276,1310,240,68
2277,128,248,69
2278,32,477,115
2279,3563,134,46
2280,8454,248,69
2281,7353,216,63
2282,6563,247,69
2283,154,421,104
2284,4598,248,69
2285,7673,189,57
2286,91,158,51
2287,9916,335,87
2288,5566,249,69
2289,2104,225,65
2290,1229,98,39
2291,4639,151,50
2292,189,91,38
2293,7043,247,69
2294,6065,233,66
2295,8384,156,51
2296,3280,104,40
2297,554,238,67
2298,9672,241,68
2299,1221,175,55
2300,2233,246,69
2301,847,210,62
2302,8363,244,68
2303,2352,176,55
2304,1474,363,92
2305,235,138,47
2306,5156,50,30
2307,1897,25,25
2308,3806,245,69
2309,14,237,67
2310,4975,380,96
2311,89,245,69
2312,5187,242,68
2313,4293,153,50
2314,4512,498,119
2315,1335,248,69
2316,504,180,56
2317,4909,248,69
2318,8683,247,69
2319,6302,243,68
2320,153,369,93
2321,20,41,28
2322,5929,228,65
2323,4702,238,67
2324,5529,145,49
2325,6039,231,66
2326,4411,5,21
2327,5203,238,67
2328,359,239,67
2329,78,18,23
2330,1411,232,66
2331,9881,201,60
2332,97,158,51
2333,5295,249,69
2334,7652,219,63
2335,1159,483,116
2336,2143,239,67
2337,6872,246,69
2338,7191,221,64
2339,3774,202,60
2340,538,238,67
2341,17,281,76
2342,661,118,43
2343,755,232,66
2344,176,240,68
2345,877,223,64
2346,6389,244,68
2347,95,284,76
2348,9588,60,32
2349,8407,20,24
2350,1160,245,69
2351,7172,82,36
2352,3981,168,53
2353,10,227,65
2354,364,185,57
2355,50,235,67
2356,10,249,69
2357,944,244,68
2358,7326,206,61
2359,5148,459,111
2360,8607,249,69
2361,2358,139,47
2362,888,206,61
2363,3836,245,69
2364,1569,216,63
2365,173,136,47
2366,6209,434,106
2367,2798,235,67
2368,4204,212,62
2369,7962,45,29
2370,376,401,100
2371,626,246,69
2372,40,213,62
2373,2463,317,83
2374,164,247,69
2375,8027,249,69
2376,492,238,67
2377,6041,221,64
2378,9081,237,67
2379,6174,241,68
2380,8597,315,83
2381,65,146,49
2382,7811,198,59
2383,181,217,63
2384,249,249,69
2385,1337,241,68
2386,9569,196,59
2387,3132,249,69
2388,263,249,69
2389,8992,244,68
2390,698,32,26
2391,1119,227,65
2392,510,249,69
2393,9774,247,69
2394,2527,103,40
2395,2727,234,66
2396,4703,200,60
2397,211,208,61
2398,400,245,69
2399,104,241,68
2400,869,230,66
2401,4793,245,69
2402,52,246,69
2403,951,246,69
2404,914,245,69
2405,2570,210,62
2406,102,42,28
2407,17,243,68
2408,8870,249,69
2409,2442,232,66
2410,6375,249,69
2411,7549,226,65
2412,3688,249,69
2413,29,78,35
2414,797,248,69
2415,236,208,61
2416,3673,37,27
2417,7035,170,54
2418,86,248,69
2419,8010,238,67
2420,1584,237,67
2421,8913,225,65
2422,565,450,110
2423,6536,247,69
2424,1,243,68
2425,3825,78,35
2426,982,226,65
2427,819,321,84
2428,2457,242,68
2429,5134,105,41
2430,2291,6,21
2431,1181,249,69
2432,4967,247,69
2433,5647,88,37
2434,1049,182,56
2435,326,146,49
2436,24,248,69
2437,438,244,68
2438,109,249,69
2439,2064,249,69
2440,991,249,69
2441,8166,191,58
2442,3073,247,69
2443,2888,249,69
2444,2687,245,69
2445,6671,479,115
2446,141,248,69
2447,58,62,32
2448,1138,58,31
2449,3711,178,55
2450,2193,95,39
2451,1381,222,64
2452,8152,207,61
2453,6173,249,69
2454,3451,246,69
2455,119,291,78
2456,943,249,69
2457,2695,18,23
2458,386,249,69
2459,8103,150,50
2460,930,145,49
2461,4907,235,67
2462,7599,106,41
2463,555,247,69
2464,3513,38,27
2465,7375,249,69
2466,3881,246,69
2467,3207,219,63
2468,6401,241,68
2469,2779,238,67
2470,3438,188,57
2471,808,277,75
2472,4056,82,36
2473,5527,51,30
2474,7200,183,56
2475,2883,248,69
2476,1300,246,69
2477,3200,246,69
2478,1,84,36
2479,1898,200,60
2480,4026,244,68
2481,4237,245,69
2482,2696,247,69
2483,6049,243,68
2484,3177,243,68
2485,4917,248,69
2486,8638,451,110
2487,15,209,61
2488,6043,102,40
2489,1553,190,58
2490,1758,339,87
2491,5987,103,40
2492,266,241,68
2493,1,248,69
2494,182,233,66
2495,5710,112,42
2496,5261,236,67
2497,5,246,69
2498,3821,86,37
2499,3116,247,69
2500,97,245,69
2501,1064,249,69
2502,572,240,68
2503,3462,249,69
2504,180,444,108
2505,4055,214,62
2506,8140,236,67
2507,1036,249,69
2508,5540,242,68
2509,508,257,71
2510,5679,441,108
2511,4063,227,65
2512,1458,179,55
2513,5153,486,117
2514,1993,245,69
2515,311,216,63
2516,2807,224,64
2517,3148,112,42
2518,7217,248,69
2519,5993,447,109
2520,160,236,67
2521,2763,249,69
2522,6656,35,27
2523,78,211,62
2524,271,243,68
2525,1882,317,83
2526,802,249,69
2527,1533,176,55
2528,5165,249,69
2529,4274,248,69
2530,1443,55,31
2531,4879,302,80
2532,1032,245,69
2533,4452,248,69
2534,1628,232,66
2535,221,219,63
2536,7169,172,54
2537,2992,175,55
2538,2607,189,57
2539,497,171,54
2540,8677,180,56
2541,3389,247,69
2542,5136,424,104
2543,7539,233,66
2544,60,219,63
2545,3538,231,66
2546,1200,244,68
2547,1265,175,55
2548,2996,249,69
2549,6840,376,95
2550,2104,429,105
2551,2202,243,68
2552,4081,249,69
2553,9261,248,69
2554,4095,247,69
2555,6614,208,61
2556,6898,237,67
2557,6091,214,62
2558,1322,181,56
2559,9543,233,66
2560,292,208,61
2561,7768,221,64
2562,7387,246,69
2563,301,236,67
2564,647,488,117
2565,1239,151,50
2566,9313,64,32
2567,2,198,59
2568,6824,428,105
2569,5588,229,65
2570,240,210,62
2571,15,451,110
2572,9037,68,33
2573,2775,243,68
2574,2125,223,64
2575,5534,190,58
2576,57,190,58
2577,190,346,89
2578,7338,243,68
2579,1130,249,69
2580,904,165,53
2581,6603,245,69
2582,2480,60,32
2583,7461,242,68
2584,6229,195,59
2585,6153,363,92
2586,297,63,32
2587,8424,248,69
2588,3950,232,66
2589,1861,249,69
2590,8885,247,69
2591,5042,249,69
2592,6319,34,26
2593,8867,180,56
2594,219,245,69
2595,5728,232,66
2596,9111,208,61
2597,4938,231,66
2598,1515,209,61
2599,5943,247,69
2600,317,212,62
2601,137,241,68
2602,1381,249,69
2603,2133,487,117
2604,2243,277,75
2605,71,235,67
2606,40,91,38
2607,1838,22,24
2608,3977,239,67
2609,2539,104,40
2610,4127,245,69
2611,465,200,60
2612,6799,317,83
2613,25,247,69
2614,2298,65,33
2615,1496,179,55
2616,1370,224,64
2617,9813,133,46
2618,2776,231,66
2619,5336,488,117
2620,1157,71,34
2621,1691,237,67
2622,3568,44,28
2623,623,246,69
2624,419,124,44
2625,9906,35,27
2626,1,247,69
2627,1922,51,30
2628,154,227,65
2629,18,200,60
2630,882,235,67
2631,621,175,55
2632,8366,246,69
2633,1580,232,66
2634,4715,248,69
2635,1906,249,69
2636,8672,34,26
2637,1751,218,63
2638,4575,175,55
2639,5641,259,71
2640,1683,125,45
2641,5139,236,67
2642,9057,248,69
2643,579,249,69
2644,3993,245,69
2645,4454,335,87
2646,4804,314,82
2647,3419,196,59
2648,228,444,108
2649,25,46,29
2650,110,227,65
2651,7274,249,69
2652,1039,245,69
2653,3124,483,116
2654,8613,243,68
2655,7544,242,68
2656,32,204,60
2657,5563,249,69
2658,5404,454,110
2659,61,240,68
2660,662,130,46
2661,844,376,95
2662,4233,251,70
2663,3052,84,36
2664,7159,200,60
2665,3939,376,95
2666,59,227,65
2667,9513,237,67
2668,5567,217,63
2669,1492,169,53
2670,7033,245,69
2671,2,279,75
2672,6966,120,44
2673,7952,208,61
2674,5383,416,103
2675,8672,464,112
2676,4951,246,69
2677,8646,241,68
2678,84,227,65
2679,225,351,90
2680,62,105,41
2681,7687,248,69
2682,637,22,24
2683,2881,483,116
2684,1494,325,85
2685,4452,246,69
2686,297,169,53
2687,131,249,69
2688,1824,249,69
2689,3261,248,69
2690,9304,223,64
2691,213,172,54
2692,5159,249,69
2693,6,76,35
2694,3052,248,69
2695,5409,190,58
2696,8707,195,59
2697,5911,247,69
2698,2157,243,68
2699,319,31,26
2700,497,37,27
2701,50,238,67
2702,2645,247,69
2703,1527,358,91
2704,324,399,99
2705,93,248,69
2706,2102,246,69
2707,6514,247,69
2708,941,55,31
2709,9505,20,24
2710,9705,149,49
2711,2293,327,85
2712,1041,246,69
2713,108,97,39
2714,2998,245,69
2715,3928,111,42
2716,137,160,52
2717,239,190,58
2718,7484,216,63
2719,3149,249,69
2720,2457,179,55
2721,338,383,96
2722,7795,464,112
2723,157,247,69
2724,6548,249,69
2725,19,85,37
2726,6482,220,64
2727,5078,248,69
2728,5752,69,33
2729,8165,243,68
2730,77,218,63
2731,51,247,69
2732,492,246,69
2733,6700,249,69
2734,5678,239,67
2735,160,246,69
2736,10,243,68
2737,391,310,82
2738,839,243,68
2739,97,249,69
2740,1699,248,69
2741,7878,247,69
2742,4185,199,59
2743,1152,236,67
2744,1690,246,69
2745,4981,225,65
2746,5893,106,41
2747,4708,461,112
2748,9703,223,64
2749,50,131,46
2750,7722,247,69
2751,9646,304,80
2752,2401,247,69
2753,6619,103,40
2754,2418,306,81
2755,7522,293,78
2756,19,119,43
2757,134,164,52
2758,1262,231,66
2759,80,114,42
2760,4713,90,38
2761,644,231,66
2762,3142,355,91
2763,1919,214,62
2764,1927,223,64
2765,807,243,68
2766,4743,245,69
2767,495,247,69
2768,1941,249,69
2769,8970,341,88
2770,8778,65,33
2771,6803,438,107
2772,3242,356,91
2773,4327,328,85
2774,1473,129,45
2775,4619,249,69
2776,2819,343,88
2777,2692,249,69
2778,7431,389,97
2779,3987,244,68
2780,2064,312,82
2781,3760,248,69
2782,310,48,29
2783,999,195,59
2784,7404,245,69
2785,2890,82,36
2786,61,240,68
2787,5949,184,56
2788,882,234,66
2789,3139,169,53
2790,291,246,69
2791,5473,158,51
2792,282,245,69
2793,6112,249,69
2794,441,236,67
2795,1058,176,55
2796,1044,353,90
2797,6335,225,65
2798,5817,249,69
2799,110,191,58
2800,1366,186,57
2801,1769,232,66
2802,9865,247,69
2803,69,244,68
2804,3787,185,57
2805,9211,98,39
2806,7601,156,51
2807,2269,249,69
2808,9074,245,69
2809,41,248,69
2810,4432,238,67
2811,6650,459,111
2812,999,195,59
2813,2272,249,69
2814,5152,206,61
2815,4848,249,69
2816,450,248,69
2817,2738,247,69
2818,919,199,59
2819,2400,317,83
2820,567,231,66
2821,4806,249,69
2822,223,248,69
2823,207,249,69
2824,1782,247,69
2825,670,249,69
2826,3359,249,69
2827,51,280,76
2828,4625,215,63
2829,9273,237,67
2830,139,176,55
2831,2300,242,68
2832,5937,493,118
2833,2742,249,69
2834,3572,249,69
2835,9622,48,29
2836,2094,169,53
2837,8727,199,59
2838,7025,249,69
2839,4864,245,69
2840,752,387,97
2841,1173,27,25
2842,7,236,67
2843,5448,156,51
2844,8913,155,51
2845,95,249,69
2846,1299,208,61
2847,1445,248,69
2848,3230,293,78
2849,396,248,69
2850,8209,247,69
2851,9807,240,68
2852,7200,338,87
2853,9201,163,52
2854,9937,177,55
2855,8862,245,69
2856,3688,244,68
2857,143,190,58
2858,4705,22,24
2859,1061,188,57
2860,3057,235,67
2861,4708,309,81
2862,9657,249,69
2863,15,213,62
2864,9191,246,69
2865,5059,6,21
2866,1652,154,50
2867,522,245,69
2868,3920,247,69
2869,8763,191,58
2870,7036,262,72
2871,7894,232,66
2872,261,249,69
2873,53,35,27
2874,7293,237,67
2875,2226,236,67
2876,6468,248,69
2877,991,92,38
2878,478,241,68
2879,1142,247,69
2880,3298,249,69
2881,18,440,108
2882,5553,245,69
2883,530,239,67
2884,1999,248,69
2885,9775,244,68
2886,20,262,72
2887,5277,247,69
2888,7734,86,37
2889,17,134,46
2890,346,222,64
2891,198,462,112
2892,4352,231,66
2893,5952,255,71
2894,6267,249,69
2895,25,240,68
2896,235,249,69
2897,1163,284,76
2898,1196,209,61
2899,697,92,38
2900,5272,245,69
2901,54,111,42
2902,169,86,37
2903,9180,249,69
2904,3450,485,117
2905,5433,109,41
2906,2512,254,70
2907,5660,248,69
2908,1034,219,63
2909,12,249,69
2910,3939,249,69
2911,2241,103,40
2912,252,71,34
2913,4457,224,64
2914,1400,340,88
2915,819,249,69
2916,319,241,68
2917,7377,243,68
2918,219,63,32
2919,940,137,47
2920,6574,249,69
2921,2475,243,68
2922,8280,246,69
2923,2183,246,69
2924,5898,224,64
2925,1149,237,67
2926,3220,73,34
2927,292,143,48
2928,3787,45,29
2929,482,461,112
2930,5754,224,64
2931,71,350,90
2932,7194,362,92
2933,550,477,115
2934,5693,217,63
2935,5186,209,61
2936,3287,247,69
2937,7598,226,65
2938,2132,242,68
2939,5028,246,69
2940,6864,249,69
2941,3841,237,67
2942,7207,94,38
2943,136,229,65
2944,3812,242,68
2945,2010,239,67
2946,6799,218,63
2947,946,170,54
2948,2156,216,63
2949,4399,246,69
2950,52,238,67
2951,6061,185,57
2952,3545,180,56
2953,151,249,69
2954,9672,53,30
2955,792,68,33
2956,7543,289,77
2957,433,145,49
2958,4626,243,68
2959,331,244,68
2960,4138,190,58
2961,4461,229,65
2962,230,428,105
2963,198,196,59
2964,2562,82,36
2965,6777,207,61
2966,330,198,59
2967,448,106,41
2968,635,242,68
2969,6772,246,69
2970,240,249,69
2971,23,249,69
2972,9881,246,69
2973,5405,169,53
2974,3168,315,83
2975,9334,247,69
2976,2873,187,57
2977,4468,165,53
2978,3647,77,35
2979,852,249,69
2980,3619,248,69
2981,4579,100,40
2982,5058,270,74
2983,3014,402,100
2984,447,239,67
2985,373,240,68
2986,2214,246,69
2987,1431,229,65
2988,2295,249,69
2989,193,249,69
2990,7,249,69
2991,588,212,62
2992,5378,305,81
2993,562,242,68
